2.009248709871992469e+07 -1.652899999999999855e-02
1.996935988809698448e+07 -4.629799999999999888e-03
1.984904661016949266e+07 -6.586100000000000114e-03
1.972887602000526339e+07 -1.960599999999999843e-02
1.961143455223392323e+07 -2.489200000000000093e-02
1.949411535210351646e+07 -2.850400000000000156e-02
1.937819145498028398e+07 -2.807099999999999873e-02
1.926487597995116189e+07 -1.887700000000000142e-02
1.915165452919381484e+07 -1.265299999999999932e-02
1.904096538583677262e+07 -8.381599999999999467e-03
1.893035297089095041e+07 -5.967899999999999941e-03
1.882219989954796433e+07 -2.035299999999999870e-03
1.871410736579275876e+07 8.250099999999999795e-03
1.860840419589100778e+07 8.395700000000000732e-03
1.850274640498673171e+07 -2.359500000000000052e-03
1.839941082607094571e+07 -9.038799999999999613e-03
1.829610643232027441e+07 -5.754200000000000113e-03
1.819505978029981256e+07 -4.173600000000000400e-03
1.809403102178767696e+07 -2.532899999999999822e-03
1.799411800012004003e+07 -4.300299999999999956e-03
1.789637058261699975e+07 -6.276300000000000281e-03
1.779862265495131910e+07 -6.470100000000000330e-03
1.770298198996161669e+07 -4.305100000000000073e-03
1.760732953544370830e+07 2.770400000000000119e-03
1.751372823928029090e+07 6.337999999999999884e-03
1.742010459035444632e+07 3.536599999999999987e-03
1.732847812265187129e+07 -3.703099999999999968e-03
1.723681941010751575e+07 -8.154899999999999649e-03
1.714710592541752383e+07 -6.455699999999999980e-03
1.705735093309057876e+07 -6.307799999999999692e-03
1.696853067693004385e+07 -5.978299999999999760e-03
1.688158117011092976e+07 -3.887299999999999783e-03
1.679457733460310474e+07 2.751200000000000086e-03
1.670939694571396708e+07 1.035699999999999989e-02
1.662415437506931275e+07 1.317800000000000048e-02
1.654068965517241322e+07 1.153999999999999991e-02
1.645715540429269336e+07 1.030099999999999939e-02
1.637535503604981489e+07 1.590300000000000047e-02
1.629347826086956449e+07 1.341200000000000031e-02
1.621329295332864672e+07 6.844600000000000163e-03
1.613302480761986785e+07 1.518000000000000078e-02
1.605440719717253931e+07 2.262000000000000122e-02
1.597570073537248187e+07 2.330799999999999886e-02
1.589776222292926162e+07 4.025900000000000312e-02
1.582141537812021747e+07 7.047000000000000486e-02
1.574497137755369954e+07 8.971999999999999420e-02
1.567008153878319077e+07 8.296399999999999608e-02
1.559508947149396501e+07 7.289900000000000546e-02
1.552161532487703860e+07 1.019100000000000006e-01
1.544803421445870027e+07 1.471099999999999908e-01
1.537593599343522452e+07 1.609200000000000075e-01
1.530372639101582393e+07 1.492700000000000138e-01
1.523296580458310060e+07 1.383800000000000030e-01
1.516208971830273606e+07 1.730599999999999916e-01
1.509187012333249487e+07 2.494699999999999973e-01
1.502305071156544425e+07 3.220899999999999874e-01
1.495411013567438163e+07 3.541000000000000258e-01
1.488653855702865124e+07 3.517299999999999871e-01
1.481884237061934732e+07 4.187799999999999856e-01
1.475248499163468182e+07 5.507199999999999873e-01
1.468599980405603908e+07 6.386500000000000510e-01
1.462082418922214024e+07 5.880199999999999871e-01
1.455551779385347292e+07 4.665000000000000258e-01
1.449149265274555236e+07 4.637700000000000156e-01
1.442733397497593798e+07 4.992199999999999971e-01
